feature_set,variant,model,tuned_parameters,clf_parameters,cv_accuracy_mean,cv_balanced_accuracy_mean,cv_precision_mean,cv_recall_mean,cv_f1_mean,cv_roc_auc_mean,cv_gmean_mean,cv_accuracy_std,cv_balanced_accuracy_std,cv_precision_std,cv_recall_std,cv_f1_std,cv_roc_auc_std,cv_gmean_std,holdout_accuracy,holdout_bal_acc,holdout_precision,holdout_recall,holdout_f1,holdout_roc_auc,holdout_gmean
embeddings,raw,LogisticRegression,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.8843502422508902,0.884454534418467,0.8668893310311064,0.9070866735829484,0.88648661428689,0.9501831986532798,0.8841344402582546,0.009487095159951484,0.009490637504293645,0.010975020614202906,0.011618466269500902,0.009260099180156073,0.0031152116620973406,0.009485911558573298,0.878133102852204,0.878291439567795,0.851373182552504,0.9149305555555556,0.8820083682008368,0.9485710699942629,0.8775268816382237
embeddings,raw,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.8951601190823653,0.8952823903369147,0.8752233129101835,0.9209883995095727,0.8973847768315478,0.9578671215438395,0.8948188409788,0.00779128267101859,0.007795358404964659,0.011785124143887766,0.01531299525365756,0.007727516663979554,0.0022732147449283247,0.007822092764813186,0.8720829732065687,0.8722972246127367,0.8375394321766562,0.921875,0.8776859504132232,0.9575773331420923,0.8708871868702245
embeddings,raw,LinearSVC,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 20000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": 1618, ""tol"": 0.0001, ""verbose"": 0}",0.894727686649933,0.8948093206825318,0.8805713458408775,0.91230217862869,0.8960858339835935,0.9588866312068234,0.8945933971612213,0.0066465319780348656,0.006691805346531393,0.0032666602428644636,0.015311445982930558,0.007361534676332734,0.0019201015803863382,0.006546966531410224,0.8789974070872947,0.8791296136928667,0.8562091503267973,0.9097222222222222,0.8821548821548821,0.9592745983935744,0.8785971602362135
embeddings,raw,SVC-RBF,"{""clf__C"": 1.0, ""clf__gamma"": ""scale""}","{""C"": 1.0, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": false, ""random_state"": 1618, ""shrinking"": true, ""tol"": 0.001, ""verbose"": false}",0.8977530792131224,0.8978602384571481,0.8794329795526912,0.9209865132509666,0.8996452529271546,0.9629633746033708,0.8975063602858896,0.007705962674955641,0.0077330502685378465,0.007902490951981055,0.015133083087056477,0.008007464510466201,0.0030522704410738282,0.0076416128358704595,0.8910976663785652,0.8912823914706445,0.8594249201277955,0.9340277777777778,0.8951747088186356,0.9619161168483457,0.8902567794154027
embeddings,raw,SGD-Hinge,{},"{""alpha"": 0.0001, ""average"": false, ""class_weight"": ""balanced"", ""early_stopping"": false, ""epsilon"": 0.1, ""eta0"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""max_iter"": 20000, ""n_iter_no_change"": 5, ""n_jobs"": null, ""penalty"": ""l2"", ""power_t"": 0.5, ""random_state"": 1618, ""shuffle"": true, ""tol"": 0.001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8891053645438095,0.8891758510745328,0.8774462183298037,0.9049089880222578,0.8904684369824691,0.9574482217291747,0.8886919194890156,0.00635719101603578,0.006238367896260594,0.022837857165304756,0.019688769227463522,0.0042755513370556835,0.0016573830364662655,0.006880725313345417,0.8582541054451167,0.8587146203863072,0.7942857142857143,0.9652777777777778,0.8714733542319749,0.9566181392235609,0.8520769288931371
embeddings,raw,KNN,"{""clf__n_neighbors"": 11}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",0.8484651217091823,0.8488128627415353,0.8009761712866499,0.9261963595208904,0.8588740925991978,0.9189617062663826,0.8451165592244637,0.002855313456288484,0.0027319124673968933,0.010929508946196766,0.013801124486551276,0.0011459449387688997,0.010313475598777943,0.00418532337044705,0.8383751080380294,0.8388016351118761,0.7814761215629522,0.9375,0.8524072612470402,0.9225787076878944,0.8329746789877635
embeddings,raw,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.72567742688693,0.7257104531056143,0.7211710879920471,0.7329661416580213,0.726776742645648,0.7257104531056143,0.7254360123750727,0.012330894721232891,0.012306492646158226,0.01652910437126365,0.019230329104791458,0.011952911573731378,0.012306492646158256,0.012376694815262417,0.7433016421780466,0.7433454054312487,0.7368421052631579,0.7534722222222222,0.7450643776824034,0.7433454054312488,0.7432764219033385
embeddings,raw,RandomForest,"{""clf__max_depth"": 20, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.864462086276341,0.8646164699733262,0.8406011552602168,0.8984051683485805,0.8684257766485661,0.9389594491817139,0.8638660915552061,0.010423058900496232,0.010413542765390664,0.013881712508201314,0.014409905431969077,0.00992769922462019,0.005587701587264152,0.01054667809756791,0.8634399308556612,0.8636614912029068,0.8286163522012578,0.9149305555555556,0.8696369636963697,0.9339261809141327,0.8621384195285771
embeddings,raw,ExtraTrees,"{""clf__max_depth"": 20, ""clf__n_estimators"": 600}","{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 600, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8648935847294379,0.865078331312267,0.8360738327120275,0.9066490615863435,0.8698609290391422,0.9433145914797132,0.8640218849484764,0.007467217781458482,0.007440021887166263,0.012367225310908574,0.0060582709318255795,0.006287247869581022,0.004708595670596303,0.0077932749309655245,0.8651685393258427,0.8654200133868809,0.8260869565217391,0.9236111111111112,0.8721311475409836,0.9344939280933257,0.8634614037212075
embeddings,raw,GradientBoosting,{},"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": null, ""random_state"": 1618, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8674874788395307,0.8676005344976382,0.8496615863882022,0.8918872017353581,0.8701407458826997,0.9402318981856773,0.8671720011152166,0.004684645066558912,0.004677816266739495,0.009866321317197332,0.01293718953795869,0.004736047145781195,0.005575133531660918,0.004675406854559745,0.8686257562662058,0.8688175320328935,0.8375796178343949,0.9131944444444444,0.8737541528239202,0.9357997466054695,0.8676834639501582
embeddings,raw,HistGB,"{""clf__max_depth"": 6}","{""categorical_features"": ""from_dtype"", ""class_weight"": null, ""early_stopping"": ""auto"", ""interaction_cst"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": 6, ""max_features"": 1.0, ""max_iter"": 100, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20, ""monotonic_cst"": null, ""n_iter_no_change"": 10, ""random_state"": 1618, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8780802054754538,0.8781881235052476,0.8605624525174467,0.9014429878336319,0.8804136799598672,0.9476574108509388,0.8778005760046479,0.010492672721998383,0.010483913891970956,0.014203084361695761,0.014374053292065694,0.010125680895189147,0.0048262177859433476,0.010528060847566977,0.8738115816767502,0.8739661025052592,0.8478964401294499,0.9097222222222222,0.8777219430485762,0.9456157965194109,0.8732343604273822
embeddings,raw,AdaBoost,{},"{""estimator"": null, ""learning_rate"": 1.0, ""n_estimators"": 50, ""random_state"": 1618}",0.8374420640943319,0.8374937626089342,0.8285897624811245,0.8493266056776385,0.83874894447981,0.9094546337145613,0.8373500248763792,0.0069220429406059766,0.006925896207398888,0.009229077824727329,0.012338805500783492,0.0070702845324825195,0.003936103671245364,0.006941232699475408,0.8331892826274849,0.8333168985465672,0.8134206219312602,0.8628472222222222,0.8374052232518955,0.9064502055842417,0.8327934998466792
embeddings,raw,GaussianNaiveBayes,{},"{""priors"": null, ""var_smoothing"": 1e-09}",0.827930185044656,0.8282268099908482,0.7885441283282064,0.8949278506083186,0.8381833074402874,0.8926628384604143,0.8253447836045946,0.009537131337257575,0.009483037770820981,0.014915869632025422,0.014642994578741415,0.007914981926097917,0.005582567298824935,0.010446802012165272,0.8210890233362144,0.8214778757888698,0.7709251101321586,0.9114583333333334,0.8353221957040573,0.8918426682922165,0.8165350070086907
embeddings,scaled,LogisticRegression,"{""clf__C"": 0.1}","{""C"": 0.1, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.8895387309555776,0.8896008486729974,0.8794325315930129,0.9018805998302367,0.8904330276205478,0.9585130719574787,0.8894635984957022,0.004673921655783934,0.004705649212000803,0.006471223575478606,0.012812513253132022,0.005192807373587978,0.0014328238260911833,0.004609135914790632,0.8764044943820225,0.8765553284566838,0.8508914100486223,0.9114583333333334,0.8801341156747695,0.9591102505259131,0.8758601624097225
embeddings,scaled,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.8893227482341954,0.8894250330401239,0.8728624075081572,0.9105649344525133,0.891195125120281,0.9584061358341891,0.8890925408772402,0.006831496770135835,0.006827940938324475,0.01113207369257782,0.01353816258122155,0.00671440105586294,0.0012877405611449273,0.006865432684891629,0.878133102852204,0.8783437320711418,0.8436018957345972,0.9270833333333334,0.8833746898263027,0.9595046854082998,0.8769904007099873
embeddings,scaled,LinearSVC,"{""clf__C"": 0.1}","{""C"": 0.1, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 20000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": 1618, ""tol"": 0.0001, ""verbose"": 0}",0.8856482400326893,0.8857000131153372,0.8775532289408752,0.8953701782514383,0.8862609019558925,0.9542783195729824,0.8855754000405494,0.005486805868120666,0.005529683735643356,0.006332005061581503,0.015637496358277728,0.006311113934119589,0.0011285661124450946,0.00542271475707766,0.8755401901469317,0.8756798025435074,0.8517915309446255,0.9079861111111112,0.8789915966386554,0.9557246844520941,0.8750836640055458
embeddings,scaled,SVC-RBF,"{""clf__C"": 1.0, ""clf__gamma"": ""scale""}","{""C"": 1.0, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": false, ""random_state"": 1618, ""shrinking"": true, ""tol"": 0.001, ""verbose"": false}",0.8975377969762419,0.8976545064882716,0.8775647805487845,0.9231547675186269,0.8996931786835372,0.9634034948798081,0.8972307465946112,0.009182745827899543,0.00918159170284303,0.01129441506274299,0.014181098186895344,0.00910385477178731,0.0031456135899577877,0.009224940796004952,0.8893690579083837,0.8895612210747753,0.856687898089172,0.9340277777777778,0.893687707641196,0.9632189472174411,0.8884491495718952
embeddings,scaled,SGD-Hinge,{},"{""alpha"": 0.0001, ""average"": false, ""class_weight"": ""balanced"", ""early_stopping"": false, ""epsilon"": 0.1, ""eta0"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""max_iter"": 20000, ""n_iter_no_change"": 5, ""n_jobs"": null, ""penalty"": ""l2"", ""power_t"": 0.5, ""random_state"": 1618, ""shuffle"": true, ""tol"": 0.001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8711617535462028,0.8711606263903245,0.8729033441640304,0.868009054041309,0.8702773463424487,0.9435683310118783,0.8710439878678023,0.0036209751890953833,0.0035717237715257957,0.013358299927935517,0.011563187963174563,0.0026405249750484647,0.004401149234200024,0.0036094466578910035,0.8556611927398444,0.8557444061962134,0.8414023372287145,0.875,0.857872340425532,0.9366782606616944,0.8555277382080452
embeddings,scaled,KNN,"{""clf__n_neighbors"": 11}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",0.8471675909170509,0.8475272270449338,0.7975190023681236,0.9292294633594265,0.8582595925496092,0.9288192575044084,0.8434885255304445,0.005425660305686698,0.0053361588623286734,0.01038808828555625,0.008017563006884932,0.0038423134049044615,0.0037263197554363975,0.006406022904006382,0.8340535868625756,0.8345061794798241,0.7750716332378224,0.9392361111111112,0.8492935635792779,0.92276247848537,0.8279083312846406
embeddings,scaled,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.7248116280427296,0.7248193504797529,0.7232742318370432,0.7251475997359238,0.7240514774505276,0.7248193504797529,0.7246723948026471,0.011795181073483934,0.011763194688539216,0.015959729059891944,0.014630237614520118,0.010953545233644186,0.011763194688539175,0.01176839708269099,0.7320656871218669,0.7321577978580991,0.7209302325581395,0.7534722222222222,0.7368421052631579,0.7321577978580991,0.7318474815686989
embeddings,scaled,RandomForest,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.86921837604343,0.8693854682500609,0.8429342989814188,0.906220880882769,0.8733720527623436,0.940888714221715,0.8685616576605257,0.009800757729959475,0.00982653228368929,0.009118137466127923,0.015367726770458525,0.009917837159027727,0.005603861731588589,0.009691962432649847,0.8582541054451167,0.8584755689424364,0.8238993710691824,0.9097222222222222,0.8646864686468647,0.9344446237330273,0.8569446207303372
embeddings,scaled,ExtraTrees,"{""clf__max_depth"": 20, ""clf__n_estimators"": 300}","{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.8681361274881793,0.8683377700101037,0.8369451602228427,0.913166085070263,0.8733324305879959,0.9437898463213289,0.867131179804052,0.00918005006022171,0.009186447379539659,0.010389179321547952,0.012961568101189546,0.008903224905814647,0.004821191822340401,0.009210820325823007,0.8643042350907519,0.8645444874737043,0.8268330733229329,0.9201388888888888,0.8709942481511914,0.9375926324345,0.8627551410176919
embeddings,scaled,GradientBoosting,{},"{""ccp_alpha"": 0.0, ""criterion"": ""friedman_mse"", ""init"": null, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_depth"": 3, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""n_estimators"": 100, ""n_iter_no_change"": null, ""random_state"": 1618, ""subsample"": 1.0, ""tol"": 0.0001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8696503414861947,0.8697744515189051,0.8498326104492717,0.896667924172404,0.8725557345707472,0.9412665084783198,0.8693123592964511,0.007436337591004616,0.007467752679623887,0.006489370059633005,0.014621894688247731,0.007918295586498439,0.006450057230665839,0.007306261121894411,0.867761452031115,0.867934535762096,0.8394863563402889,0.9079861111111112,0.872393661384487,0.9379810910307899,0.8670099363217398
embeddings,scaled,HistGB,"{""clf__max_depth"": 6}","{""categorical_features"": ""from_dtype"", ""class_weight"": null, ""early_stopping"": ""auto"", ""interaction_cst"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""loss"": ""log_loss"", ""max_bins"": 255, ""max_depth"": 6, ""max_features"": 1.0, ""max_iter"": 100, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20, ""monotonic_cst"": null, ""n_iter_no_change"": 10, ""random_state"": 1618, ""scoring"": ""loss"", ""tol"": 1e-07, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.8793775027727511,0.8794948088722416,0.8606632655255766,0.9044864660945015,0.8818772653940407,0.9473105197803451,0.8790322889214472,0.009537009596051709,0.009532994144796789,0.014082869185262166,0.015751620796402653,0.009275057879503945,0.004738496930305155,0.009584042417214556,0.8738115816767502,0.8739661025052592,0.8478964401294499,0.9097222222222222,0.8777219430485762,0.9456157965194109,0.8732343604273822
embeddings,scaled,AdaBoost,{},"{""estimator"": null, ""learning_rate"": 1.0, ""n_estimators"": 50, ""random_state"": 1618}",0.8322531083999767,0.8322596467143238,0.8314708214412733,0.8319683108554183,0.8316126893809604,0.9105234141203837,0.8321870496615619,0.007580957777044203,0.007570880479280331,0.012781535609486722,0.01088612422480386,0.007075382314706439,0.003810925496290788,0.007498295966265932,0.8254105445116681,0.8256239242685026,0.7949526813880127,0.875,0.8330578512396695,0.9040148689998087,0.824146144485236
embeddings,scaled,GaussianNaiveBayes,{},"{""priors"": null, ""var_smoothing"": 1e-09}",0.8300918802171502,0.8303955722789365,0.7895925648784148,0.8988371215693671,0.8404999366906276,0.8917653518073376,0.8273875003603719,0.011142427454634165,0.011101192865389091,0.0163047988046627,0.013703615417600193,0.009254043505668007,0.004763159051265269,0.012063846296500091,0.8184961106309421,0.8189260016255498,0.7644508670520231,0.9184027777777778,0.8343848580441641,0.8884825014343087,0.8128617146506345
tfidf_10000_1_2,raw,LogisticRegression,"{""clf__C"": 1.0}","{""C"": 1.0, ""class_weight"": ""balanced"", ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": 0.0, ""max_iter"": 20000, ""n_jobs"": null, ""penalty"": ""deprecated"", ""random_state"": 1618, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",0.9223951900064211,0.9224476738958909,0.9123906701720885,0.9340054701499575,0.9229784478441004,0.9750493069363436,0.9223193548423296,0.0042910540405774284,0.004280820431590257,0.010001528262569077,0.010285499574575217,0.004172711125896106,0.0013476011266536684,0.004321230023933543,0.9135695764909249,0.9137397805507745,0.882636655948553,0.953125,0.9165275459098498,0.9763936699177663,0.9128905690442387
tfidf_10000_1_2,raw,RidgeClassifier,{},"{""alpha"": 1.0, ""class_weight"": ""balanced"", ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": 1618, ""solver"": ""auto"", ""tol"": 0.0001}",0.9269331621037884,0.9269927358324196,0.9160830962591294,0.939650099028577,0.9275882747117958,0.9783794977817228,0.9268288711918686,0.004433039326159804,0.0043910649464087405,0.013479645630841267,0.009217258409125292,0.0038451891728460315,0.0018629342807407532,0.004467117385651538,0.9187554019014693,0.9189107620960031,0.889967637540453,0.9548611111111112,0.9212730318257957,0.9783150458978772,0.9182072538929047
tfidf_10000_1_2,raw,LinearSVC,"{""clf__C"": 0.5}","{""C"": 0.5, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 20000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": 1618, ""tol"": 0.0001, ""verbose"": 0}",0.9252055338275641,0.9252606383027085,0.9150094265399897,0.937046119022918,0.9257742815282297,0.9781777580351243,0.9251117301219036,0.0012499112589143444,0.0012358728525812771,0.00975309730523804,0.011692487517630176,0.0014852357843694447,0.001669825674056661,0.0013002798750073941,0.9265341400172861,0.9266933806655192,0.8966074313408724,0.9635416666666666,0.9288702928870293,0.978321022183974,0.9259604881354639
tfidf_10000_1_2,raw,SVC-RBF,"{""clf__C"": 1.0, ""clf__gamma"": ""scale""}","{""C"": 1.0, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": false, ""random_state"": 1618, ""shrinking"": true, ""tol"": 0.001, ""verbose"": false}",0.9299604226256495,0.9300104566008228,0.9199480709782855,0.9413816844289352,0.9304946494789139,0.978233965988806,0.9299127175177639,0.005452305344040134,0.005423622831898707,0.010514154420090308,0.004936145961945751,0.005064278040788578,0.001958978830709442,0.005496897101220027,0.9230769230769231,0.9232510398737808,0.8908507223113965,0.9635416666666666,0.9257714762301918,0.9797314257028112,0.922371480489642
tfidf_10000_1_2,raw,SGD-Hinge,{},"{""alpha"": 0.0001, ""average"": false, ""class_weight"": ""balanced"", ""early_stopping"": false, ""epsilon"": 0.1, ""eta0"": 0.01, ""fit_intercept"": true, ""l1_ratio"": 0.15, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""max_iter"": 20000, ""n_iter_no_change"": 5, ""n_jobs"": null, ""penalty"": ""l2"", ""power_t"": 0.5, ""random_state"": 1618, ""shuffle"": true, ""tol"": 0.001, ""validation_fraction"": 0.1, ""verbose"": 0, ""warm_start"": false}",0.9182877823828148,0.9183359435494625,0.9093164030796526,0.9287909082335188,0.9188109634833801,0.9745690738179997,0.9181904142698052,0.0054549607407483975,0.005435061649617977,0.012284776005474365,0.012752863727552233,0.00538671605609761,0.00233856563308093,0.005492028178213658,0.9222126188418324,0.9223232214572576,0.900990099009901,0.9479166666666666,0.9238578680203046,0.9758438515968636,0.9219680582328253
tfidf_10000_1_2,raw,KNN,"{""clf__n_neighbors"": 11}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 11, ""p"": 2, ""weights"": ""uniform""}",0.8971046640593077,0.8972758325546485,0.8683011514016883,0.9353154767518628,0.9004472623494651,0.9580632140458354,0.8963897472804264,0.005330163689420166,0.005390262856152893,0.0057428660635001575,0.016564230185142588,0.0060140270360607906,0.005049196084646498,0.005005347679817591,0.88504753673293,0.8853031172308281,0.8434108527131783,0.9444444444444444,0.8910728910728911,0.9617009705488622,0.8833254851944629
tfidf_10000_1_2,raw,DecisionTree,{},"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 1618, ""splitter"": ""best""}",0.8501929834802404,0.850190736623851,0.8495723530511198,0.8497585588984249,0.8495339426153438,0.850190736623851,0.8500990388851729,0.007349727921707245,0.007363372267153137,0.010418299098892617,0.015539233891008402,0.00800923779051277,0.007363372267153165,0.007400014141749469,0.8418323249783924,0.8417957544463568,0.8465608465608465,0.8333333333333334,0.8398950131233596,0.8417957544463568,0.8417532177739607
tfidf_10000_1_2,raw,RandomForest,"{""clf__max_depth"": null, ""clf__n_estimators"": 300}","{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 300, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 1618, ""verbose"": 0, ""warm_start"": false}",0.9118010624014945,0.9119073230510907,0.8926824067978234,0.935742714326134,0.9135692285200501,0.9734422404814665,0.9115057568071305,0.008351934495833477,0.008319896953280191,0.015727332630552503,0.010379026611974703,0.007595224141668539,0.0025318796799948824,0.00850845433525312,0.909248055315471,0.9094443249187225,0.8744038155802861,0.9548611111111112,0.9128630705394191,0.9707983720596671,0.9083095813976784
